ann_cir;frameno;red_tp;green_tp;red_fp;green_fp;red_fn;green_fn;Frame;rfp_con;gfp_con;color
1;3980;0;0;0;0;0;1;False;0;0;1
1;4000;0;0;0;0;0;1;False;0;0;1
1;4020;0;0;0;0;0;1;False;0;0;1
2;4300;2;0;0;0;0;0;True;0;0;0
2;4320;0;0;0;0;2;0;False;0;0;0
2;4340;2;0;0;0;0;0;True;0;0;0
2;4360;2;0;0;0;0;0;True;0;0;0
2;4380;2;0;0;0;0;0;True;0;0;0
2;4400;2;0;0;0;0;0;True;0;0;0
2;4420;2;0;0;0;0;0;True;0;0;0
2;4440;2;0;0;0;0;0;True;0;0;0
2;4460;2;0;0;0;0;0;True;0;0;0
2;4480;2;0;0;0;0;0;True;0;0;0
2;4500;1;0;0;0;0;0;True;0;0;0
2;4520;2;0;0;0;0;0;True;0;0;0
2;4540;1;0;0;0;0;0;True;0;0;0
2;4560;2;0;0;0;0;0;True;0;0;0
2;4580;2;0;0;0;0;0;True;0;0;0
2;4600;2;0;0;0;0;0;True;0;0;0
2;4620;2;0;0;0;0;0;True;0;0;0
2;4640;2;0;0;0;0;0;True;0;0;0
2;4660;2;0;0;0;0;0;True;0;0;0
2;4680;2;0;0;0;0;0;True;0;0;0
2;4700;2;0;0;0;0;0;True;0;0;0
2;4720;1;0;0;0;0;0;True;0;0;0
2;4740;2;0;0;0;0;0;True;0;0;0
2;4760;2;0;0;0;0;0;True;0;0;0
2;4780;2;0;0;0;0;0;True;0;0;0
2;4800;2;0;0;0;0;0;True;0;0;0
2;4820;1;0;0;0;0;0;True;0;0;0
2;4840;2;0;0;0;0;0;True;0;0;0
2;4860;1;0;0;0;0;0;True;0;0;0
2;4880;1;0;0;0;0;0;True;0;0;0
2;4900;1;0;0;0;0;0;True;0;0;0
2;4920;2;0;0;0;0;0;True;0;0;0
2;4940;2;0;0;0;0;0;True;0;0;0
2;4960;2;0;0;0;0;0;True;0;0;0
2;4980;1;0;0;0;0;0;True;0;0;0
2;5000;2;0;0;0;0;0;True;0;0;0
2;5020;0;0;0;0;2;0;False;0;0;0
2;5040;2;0;0;0;0;0;True;0;0;0
2;5060;0;0;0;0;2;0;False;0;0;0
2;5080;0;0;0;0;2;0;False;0;0;0
2;5100;1;0;0;0;0;0;True;0;0;0
2;5120;0;0;0;0;2;0;False;0;0;0
2;5140;1;0;0;0;0;0;True;0;0;0
2;5160;2;0;0;0;0;0;True;0;0;0
2;5180;0;0;0;0;2;0;False;0;0;0
2;5200;2;0;0;0;0;0;True;0;0;0
2;5220;1;0;0;0;0;0;True;0;0;0
2;5240;1;0;0;0;0;0;True;0;0;0
2;5260;1;0;0;0;0;0;True;0;0;0
2;5280;1;0;0;0;0;0;True;0;0;0
2;5300;1;0;0;0;0;0;True;0;0;0
2;5320;0;2;0;0;0;0;True;0;0;1
2;5340;0;0;0;0;0;2;False;0;0;1
2;5360;0;2;0;0;0;0;True;0;0;1
2;5380;0;2;0;0;0;0;True;0;0;1
2;5400;0;2;0;0;0;0;True;0;0;1
2;5420;0;2;0;0;0;0;True;0;0;1
2;5440;0;2;0;0;0;0;True;0;0;1
2;5460;0;1;0;0;0;0;True;0;0;1
2;5480;0;2;0;0;0;0;True;0;0;1
2;5500;0;2;0;0;0;0;True;0;0;1
2;5520;0;2;0;0;0;0;True;0;0;1
2;5540;0;1;0;0;0;0;True;0;0;1
2;5560;0;1;0;0;0;0;True;0;0;1
2;5580;0;2;0;0;0;0;True;0;0;1
2;5600;0;2;0;0;0;0;True;0;0;1
2;5620;0;2;0;0;0;0;True;0;0;1
2;5640;0;1;0;0;0;0;True;0;0;1
2;5660;0;2;0;0;0;0;True;0;0;1
2;5680;0;2;0;0;0;0;True;0;0;1
1;5700;0;1;0;1;0;0;True;0;0;1
1;5720;0;1;0;0;0;0;True;0;0;1
1;5740;0;0;0;0;0;1;False;0;0;1
1;5760;0;1;0;0;0;0;True;0;0;1
1;5780;0;1;0;0;0;0;True;0;0;1
1;5800;0;1;0;0;0;0;True;0;0;1
